*Item,Descr,*Source,*Dest,*Sourcing,Factor,TransMode,ShipCal,ArrivCal,MajorShipQty,MinorShipQty,RoundingFactor,Disc,Eff,UDC_NOTE_CREATESS,UDC_NOTE_DISC,ONOFF
3300070,Thung rac dap oval DT0217 nhi,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,4.000,4.000,.500,,,NewSKU_01042023,,false
3300071,Thung rac dap oval DT0218 lon,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,2.000,2.000,.500,,,NewSKU_01042023,,false
3305004,Khan JQ Coop Select 34x75vang,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3305005,Khan JQ Coop Select 34x75hong,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3305006,Khan JQ Coop Select 34x75 xla,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3306442,Bot ngot Coop Select 390g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,03/04/2023_25NCC_HNR,,false
3306449,Bot ngot Coop Select 950g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,03/04/2023_25NCC_HNR,,false
3306451,Bot ngot Coop Select 1.7kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,,03/04/2023_25NCC_HNR,,false
3306724,Hnem tt x.ong Coop Select 200g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,32.000,32.000,.500,,,03/04/2023_25NCC_HNR,,false
3306731,Hnem tt x.ong Coop Select 450g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,16.000,16.000,.500,,,03/04/2023_25NCC_HNR,,false
3306735,Hnem tt x.ong Coop Select 900g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,03/04/2023_25NCC_HNR,,false
3306758,Hnem vi heo Coop Select 450g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,16.000,16.000,.500,,,03/04/2023_25NCC_HNR,,false
3306772,Hnem vi heo Coop Select 900g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,03/04/2023_25NCC_HNR,,false
3306773,Hnem Coop Select nam rbien200g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,32.000,32.000,.500,,,03/04/2023_25NCC_HNR,,false
3307987,Cuoc c.xoong inoxSamranIN2ST6m,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3309036,K.mut CHUPA CHUPScola-dau 93g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,70.000,70.000,.500,,,,,false
3309073,Duong akTROPI.Diabeticshg50x2g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3311633,Ban c.san c.nhuaAnchor091105,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3311748,Bo noixung inox nk Fiv.24-3m,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3312777,C-Tu nhua Tomi A4 220/5-5ngan,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,2.000,2.000,.500,,,,,false
3312779,Ca g.nhiet nhua DT 0253-750ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,NewSKU_01042023,,false
3312780,Sot nhua tron 1630 nhi,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,100.000,100.000,.500,,,NewSKU_01042023,,false
3312781,Sot nhua tron 1770 nho,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,100.000,100.000,.500,,,NewSKU_01042023,,false
3312942,Dau Olive E.Virgin T.AN 500ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3313302,Mi B.TAY chay ch.cay 65g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,,,false
3313874,Bia SG Lager thung24lonx330ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3314058,C-NLS Net huong bac ha 4kg,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,3.000,3.000,.500,,,,,false
3314078,ST ALGINMAR sach& d.da 300ml,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3314147,NLS Coop Select bac ha 1.8L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,,,false
3314153,NLS Coop Select hoa ha 1.8L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,,,false
3314154,NLS Coop Select h.hoa ha 4L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,4.000,4.000,.500,,,,,false
3314547,Ca g.nhiet nhua DT 0254 -1L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,NewSKU_01042023,,false
3315279,Tra sua T.Break KIRIN pet345ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,1/1/19 12:00 AM,,,false
3317725,Hat nem AJI-NGON vi heo 400g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3318296,Bo noi xung inox 3DnkFSNXK28cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3318852,B.dua TOPPO vani soco hg 40g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,60.000,60.000,.500,,,,,false
3319422,Nmam Coop Select 62.5g/L 2L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,03/04/2023_25NCC_HNR,,false
3320019,BG Coop Select h.hoa c.tren9kg,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,2.000,2.000,.500,,,,,false
3320083,Bot ncoc dd Coop Select 500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,14.000,14.000,.500,,,03/04/2023_25NCC_HNR,,false
3321810,BG NET hoa su 6kg,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,2.000,2.000,.500,,,,,false
3322223,Noi dat nkiengTub.G702-1L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3322225,Noi dat nkiengTub.G704-1.85L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3322226,Noi dat nkiengTub.G705-2.68L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,,,false
3322965,C-San inox 862,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3325237,Thung nhua vuong 0213-120L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,5.000,5.000,.500,,,NewSKU_01042023,,false
3325998,Tra gung HPHAT hg 10goix10g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,60.000,60.000,.500,,,,,false
3327143,Bo noi xung inox3D nkFSNXK26cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3327144,Noi inoxmau4303DFive.FS-NS20cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3327777,C-Den ban R.Dong RL-10E.LED-6W,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3328714,Tu nhua Tabi L-5ngan,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,NewSKU_01042023,,false
3329670,Rau cau tropicalCoop Select kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,,,false
3329700,Khan uot Coop Select 20M,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,80.000,80.000,.500,,,,,false
3331536,NG dd ESSENCE Color 1.9L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,,,,false
3332678,Noi dat nkiengTub.G701-750ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3333797,Btrangg.lutCoop Select22cm200g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3333799,Banh hoi Coop Select 300g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3333800,Banh hoi gaolut CoopSelect300g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3333828,NTay quan ao Coop Select 1kg,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3333830,NTay quan ao Coop Select 1.9kg,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,,,false
3333833,NLK Coop Select 620ml,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,18.000,18.000,.500,,,,,false
3333834,NLK Coop Select 800ml,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3333835,Nuoc lau bep Coop Select 620ml,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,18.000,18.000,.500,,,,,false
3334076,Dau Olive Kiddy tt 250ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,1/1/19 12:00 AM,,,false
3334803,Gao Nang Hoa Coop Select 5kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,150.000,150.000,.500,,,,,false
3334806,Gao giong Nhat Coop Select 5kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,150.000,150.000,.500,,,,,false
3336107,Bot ngot VEDAN 5kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,4.000,4.000,.500,,,,,false
3336123,Mi MILIKET sate c.cap giay75g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,1/1/19 12:00 AM,,,false
3336127,Mi MILIKET tom ch.cay giay75g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,1/1/19 12:00 AM,,,false
3336129,Mi MILIKET hai san giay 75g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,1/1/19 12:00 AM,,,false
3336962,C-Noiinoxm4303DFive.FS-NS16cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,1/1/19 12:00 AM,,,false
3336965,Noi dat hvan Tube. GF702-1L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3336966,Noi dat hvan Tube. GF703-1.4L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3337528,Gum LOT.XY.FreshMint hu 130.5g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,36.000,36.000,.500,,,,,false
3339933,C-Xoai say deo VINAMIT 100g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,,,false
3339958,Keo kd MENT.PureSpea.ht 35g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,72.000,72.000,.500,,,,,false
3339961,Keo kd MENT.PurePep.ht 35g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,72.000,72.000,.500,,,,,false
3340662,Vaithieu n.dgCoopSelect ck565g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3341297,Muoi bien Coop Select tsay 1kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,25.000,25.000,.500,,,,,false
3341298,MuoibienCoop Select tsayIod1kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,25.000,25.000,.500,,,,,false
3341299,Muoi bien hot Coop Select 1kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,25.000,25.000,.500,,,,,false
3341877,Bot cacaol.machCoop Select285g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3342477,Moc du nhua vuong 0230-24kep,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3342478,Moc du nhua tron 0231-25kep,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3342479,Moc du nhua cn 0232-34kep,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3343026,C-Noiinox3DFiv.FS304NO16C-16cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,1/1/19 12:00 AM,,,false
3343029,Noi inox3D Fiv.FS304NO20C-20cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3343030,Noi inox3D Fiv.FS304NO24C-24cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3343031,Bo xunginox430btu FS1DNX24-3m,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3343040,Noi dat Tubeghi CS005-1.185L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3343042,Noi dat Tubeghi CS006-1.5L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3343735,BG Coop Select huong hoa 9kg,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,2.000,2.000,.500,,,,,false
3344279,Tu nhua Tabi M-5ngan,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,NewSKU_01042023,,false
3344291,Noi ham inox430 3DFiv.FS3D28cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3345715,B.soco mini OREO vani ly 61.3g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,1/1/19 12:00 AM,,,false
3345933,Hat nem AJI-NGON heo 900g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3347234,N.khoang LaviePremi.pet400ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,,,false
3348367,Noi inox430 3D btunk Five.16cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3348368,Noi inox430 3D btunk Five.20cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3348369,Noi inox430 3D btunk Five.24cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3348492,B.dua TOPPO vani soco goi 132g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,,,false
3350607,Bonoi inox430btunk3D FSB3KO 6m,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3350608,Bo noi inox 430 btu1DFSB3C1D6m,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3351646,Bun mang BICH CHI chay 60g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,,,false
3352387,B.xop NA.RICH p.mai hg 20x15g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,1/1/19 12:00 AM,,,false
3352969,K.mem ALP.2chew nho 73.5g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,70.000,70.000,.500,,,,,false
3352970,K.mem ALP.2chew dau 73.5g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,70.000,70.000,.500,,,,,false
3352971,Quanh inox3DFive FS430Q12K12cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3352974,Quanh inox3DFive FS430Q16K16cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3352990,Gum LOTTE Doraemon cam 9.6g/9g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,100.000,100.000,.500,,,,,false
3354852,C-Dau Olive OLIVOILA Pomace 1L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,1/1/19 12:00 AM,,,false
3354853,Dau dau nanh MEIZAN 2L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,1/1/19 12:00 AM,,,false
3355638,Bthuy nhua RD 0538 N1-0.5L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3355640,Bthuy cao cap RD 2045 ST1.E-2L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,,,,false
3356098,NLS Coop Select nhai&lily 1.8L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,,,false
3356101,NLS Coop Select h.nhai&lily 4L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,4.000,4.000,.500,,,,,false
3356189,Bthuy ccap RD 2545 ST1.E-2.5L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3356234,HNem AJI-NGON nam&h.sen 200g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,48.000,48.000,.500,,,,,false
3357105,Mien dau xanh Coop Select 120g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3357106,Mien dau xanh Coop Select 400g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3358254,Bot ngucoc n.camCoopSelect400g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,18.000,18.000,.500,,,03/04/2023_25NCC_HNR,,false
3358368,Pho bo Coop Select 60g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,03/04/2023_25NCC_HNR,,false
3358370,Chao thit bam Coop Select 65g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,03/04/2023_25NCC_HNR,,false
3358371,Chao thit ga Coop Select 65g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,03/04/2023_25NCC_HNR,,false
3358372,Chao namdongco Coop Select 65g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,03/04/2023_25NCC_HNR,,false
3359024,Banh pho Coop Select 500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3359025,Bot meden hsen CoopSelect 350g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,03/04/2023_25NCC_HNR,,false
3359026,Botgaolut hsen CoopSelect 350g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,03/04/2023_25NCC_HNR,,false
3359027,Bot5loaidau hsen CoopSele350g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,03/04/2023_25NCC_HNR,,false
3359028,Bot dxanh hsen CoopSelect 350g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,03/04/2023_25NCC_HNR,,false
3359029,Bot nang Coop Select goi 400g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3359031,Bot gao loc Coop Select 400g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3360436,B.xop NA.RICHE. p.mai ht300g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,4/3/23 12:00 AM,,,PKD YC 04032023,true
3361960,Gum LOT.XYL.LimeMint hu 26.1g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,144.000,144.000,.500,,,,,false
3362388,Sot nhua tron 0269 trung,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,NewSKU_01042023,,false
3362779,NMam LT nhan ngoc 40N tt600ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3364612,Bo noi inox430btu1D HT-06DN-6m,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3365055,Nep thom Thai Coop Select 1kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,,,false
